"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"456","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:54:15,FALSE,NA,"694670194392829953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamNoonlight",5551,TRUE,FALSE,NA,NA
"457","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 23:54:14,FALSE,NA,"694670190949175296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BronwenC",15596,TRUE,FALSE,NA,NA
"458","Iowa’s eye-opener on what America’s youth seek #feelthebern @BernieSanders  https://t.co/2UUIFPVTpr",FALSE,0,NA,2016-02-02 23:54:14,FALSE,NA,"694670188839575552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nickdotcooper",0,FALSE,FALSE,NA,NA
"459","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:54:11,FALSE,NA,"694670179523915777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JSithavady",1528,TRUE,FALSE,NA,NA
"460","RT @BostonGlobe: .@BernieSanders crowd chants, ""Feel the Bern!"" #IowaCaucus https://t.co/3Rn7M7XJLP https://t.co/bo5jnu2ZXJ",FALSE,0,NA,2016-02-02 23:54:11,FALSE,NA,"694670179414859776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urlazysoul",602,TRUE,FALSE,NA,NA
"461","RT @feministculture: .@BernieSanders on equal pay for women. https://t.co/n9LocOJtMe",FALSE,0,NA,2016-02-02 23:54:10,FALSE,NA,"694670175275061248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharryftEdwards",5233,TRUE,FALSE,NA,NA
"462","@BernieSanders @HillaryClinton @realDonaldTrump @tedcruz Phew. Are we there yet? https://t.co/gmGP6dgpCP",FALSE,0,"BernieSanders",2016-02-02 23:54:10,FALSE,NA,"694670174750908417","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SunilAdam",0,FALSE,FALSE,NA,NA
"463","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:54:09,FALSE,NA,"694670170585985025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willztits",2185,TRUE,FALSE,NA,NA
"464","RT @BernieSanders: We accomplished what the political establishment said was impossible. Don't underestimate us https://t.co/DeV0NhI2mi htt…",FALSE,0,NA,2016-02-02 23:54:07,FALSE,NA,"694670161094270976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cakeisalie9171",15596,TRUE,FALSE,NA,NA
"465","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:54:03,FALSE,NA,"694670145839497216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayxmartin_",1528,TRUE,FALSE,NA,NA
"466","RT @BernieSanders: They say you don't care. They say you won't caucus. They say we can't win. Prove them wrong. #CaucusForBernie
https://t.…",FALSE,0,NA,2016-02-02 23:54:03,FALSE,NA,"694670143222325248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vpetals",6605,TRUE,FALSE,NA,NA
"467","RT @DylanLangley: @BernieSanders can't contain his excitement after last night's results. https://t.co/LgbzxSmcYd",FALSE,0,NA,2016-02-02 23:54:01,FALSE,NA,"694670135462744064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emtchip",230,TRUE,FALSE,NA,NA
"468","RT @caitlinstasey: YOUNG DEMOCRATS, U HAV TH ABILITY 2 DRAMATICALLY EFFECT THIS ELECTION!
#FeelTheBern
@ShaunKing 
@BernieSanders
VOTE http…",FALSE,0,NA,2016-02-02 23:54:00,FALSE,NA,"694670130798792704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jjtarantino",341,TRUE,FALSE,NA,NA
"469","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:53:59,FALSE,NA,"694670126436720640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Teresachr44",2185,TRUE,FALSE,NA,NA
"470","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:53:58,FALSE,NA,"694670121911062528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lisaevans1973",1528,TRUE,FALSE,NA,NA
"471","RT @BernieSanders: What we proved last night and what we'll prove again next week is what we have said all along: when we stand together, a…",FALSE,0,NA,2016-02-02 23:53:54,FALSE,NA,"694670108736684032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","nancyekress",5551,TRUE,FALSE,NA,NA
"472","U scared of us @HillaryClinton? U need DNC to help U find a comfy location? @BernieSanders feels the love. #NotMeUs https://t.co/VYYyIheYAD",FALSE,4,NA,2016-02-02 23:53:51,FALSE,NA,"694670094765576192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","P80Bell",0,FALSE,FALSE,NA,NA
"473","@BernieSanders as a black person you are the only option. First time I truly know we have a ride or die candidate. #BlackHistoryMonth",FALSE,0,"BernieSanders",2016-02-02 23:53:51,FALSE,NA,"694670093058338816","216776631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Americatheist",0,FALSE,FALSE,NA,NA
"474","RT @KThomasDC: Man in Claremont yells to Sanders: ""We believe in you!"" @BernieSanders replies: ""More importantly, I believe in you.""",FALSE,0,NA,2016-02-02 23:53:50,FALSE,NA,"694670090613211136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrantMcKenzie10",159,TRUE,FALSE,NA,NA
"475","RT @Morning_Joe: The key groups for @BernieSanders in the #IowaCaucus https://t.co/ycrGs3fRcZ",FALSE,0,NA,2016-02-02 23:53:49,FALSE,NA,"694670087823822848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Georgiemutt",84,TRUE,FALSE,NA,NA
"476","RT @Morning_Joe: .@BernieSanders sets his sights on New Hampshire and beyond. Tune in TOMORROW! #morningjoe https://t.co/kMW818Ap59",FALSE,0,NA,2016-02-02 23:53:49,FALSE,NA,"694670087282765824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernAllNight",505,TRUE,FALSE,NA,NA
"477","RT @BernieSanders: The American people are ready to stand up and fight for fundamental change on how politics is done. #nhpolitics https://…",FALSE,0,NA,2016-02-02 23:53:49,FALSE,NA,"694670085131096065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unetomaterouge",1227,TRUE,FALSE,NA,NA
"478","RT @joseiswriting: Why can't people respect @HillaryClinton while supporting @BernieSanders? You don't have to denigrate one to cheer for t…",FALSE,0,NA,2016-02-02 23:53:49,FALSE,NA,"694670084271382533",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelanieRainone",1159,TRUE,FALSE,NA,NA
"479","RT @BernieSanders: Last night, we began the political revolution not just in Iowa, not just in New Hampshire but all over this nation. http…",FALSE,0,NA,2016-02-02 23:53:48,FALSE,NA,"694670081767403520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernnectar",2185,TRUE,FALSE,NA,NA
"480","@BernieSanders Wake UP SHEEPLE. VOTE BERNIE AND FIX THE US, FIX DEMS OR WATCH US WITHER AT THE HANDS OF 2 BIG 2 FAIL CORPS.",FALSE,0,"BernieSanders",2016-02-02 23:53:47,FALSE,NA,"694670078697148416","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shadox3",0,FALSE,FALSE,NA,NA
"481","RT @jackking517: @BernieSanders
Hillary: *wants debate*
Bernie: Fine, sure.
Bernie: *wants debate*
Hillary: no!",FALSE,0,NA,2016-02-02 23:53:47,FALSE,NA,"694670078344830977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoshDovich",37,TRUE,FALSE,NA,NA
"482","RT @DylanLangley: @BernieSanders can't contain his excitement after last night's results. https://t.co/LgbzxSmcYd",FALSE,0,NA,2016-02-02 23:53:44,FALSE,NA,"694670066172866562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Primusfan87",230,TRUE,FALSE,NA,NA
"483","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:53:43,FALSE,NA,"694670059738890240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_TIM0_",1528,TRUE,FALSE,NA,NA
"484","RT @BernieSanders: In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall …",FALSE,0,NA,2016-02-02 23:53:42,FALSE,NA,"694670054705623040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_notvanessa",2440,TRUE,FALSE,NA,NA
"485","RT @BernieSanders: What last night proved is that every single contribution matters and every volunteer shift can swing an election. https:…",FALSE,0,NA,2016-02-02 23:53:41,FALSE,NA,"694670050611998721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","nancyekress",1475,TRUE,FALSE,NA,NA
"486","@BernieSanders Hillary only won via a coin toss, not by an election. The Super Bowl isn't won by the opening coin toss.",FALSE,0,"BernieSanders",2016-02-02 23:53:40,FALSE,NA,"694670048720478209","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tham425",0,FALSE,FALSE,NA,NA
"487","RT @BernieSanders: The American people are ready to stand up and fight for fundamental change on how politics is done. #nhpolitics https://…",FALSE,0,NA,2016-02-02 23:53:39,FALSE,NA,"694670042844102656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScheppyTeppy",1227,TRUE,FALSE,NA,NA
"488","RT @MMFlint: Tonight I officially endorse @BernieSanders for President. Read my endorsement letter here: https://t.co/uFlByfm6al https://t.…",FALSE,0,NA,2016-02-02 23:53:37,FALSE,NA,"694670037026639872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarthaLaotse",6982,TRUE,FALSE,NA,NA
"489","I want a #POTUS with humility. As far as I'm concerned, there's only one candidate from either side who has that trait. @BernieSanders",FALSE,0,NA,2016-02-02 23:53:35,FALSE,NA,"694670028843544577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InappropriOtto",0,FALSE,FALSE,NA,NA
"490","@blakeley @BernieSanders he would totally dominate that",FALSE,0,"blakeley",2016-02-02 23:53:34,FALSE,"694668765179559938","694670023579803648","14159567","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AgentsOfLogic",0,FALSE,FALSE,NA,NA
"491","RT @Spazg83: @bassnectar @bernnectar the man @BernieSanders himself. https://t.co/nzs6lsnk4L",FALSE,0,NA,2016-02-02 23:53:33,FALSE,NA,"694670019553267713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernnectar",1,TRUE,FALSE,NA,NA
"492","RT @mcbyrne: This little girl is hanging out with the press corps taking photos of @BernieSanders. #NotMeUs https://t.co/iWyIn8Vv3G",FALSE,0,NA,2016-02-02 23:53:32,FALSE,NA,"694670012758372352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eduloanrevolt",3,TRUE,FALSE,NA,NA
"493","RT @MMFlint: Tonight I officially endorse @BernieSanders for President. Read my endorsement letter here: https://t.co/uFlByfm6al https://t.…",FALSE,0,NA,2016-02-02 23:53:29,FALSE,NA,"694670000238387205",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaclynconarko",6982,TRUE,FALSE,NA,NA
"494","@BernieSanders more like NO! She just scared people will like him better.",FALSE,0,"BernieSanders",2016-02-02 23:53:28,FALSE,"694667209797316608","694669998216708096","216776631","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DuckyFisher",0,FALSE,FALSE,NA,NA
"495","@BernieSanders shut up",FALSE,0,"BernieSanders",2016-02-02 23:53:28,FALSE,"694661994880827393","694669997830991872","216776631","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thomasfarr99",0,FALSE,FALSE,NA,NA
"496","RT @BernieSanders: This moment requires a political revolution with millions of people coming together. Watch our rally in Keene live: http…",FALSE,0,NA,2016-02-02 23:53:26,FALSE,NA,"694669990583230464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baraa8694",571,TRUE,FALSE,NA,NA
"497","^^ @realDonaldTrump and @BernieSanders have got some competition������ @ilogeman9977",FALSE,0,"ApolloPolls",2016-02-02 23:53:26,FALSE,"694651766734872576","694669989425520641","4817660312","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ApolloPolls",0,FALSE,FALSE,NA,NA
"498","RT @KThomasDC: Man in Claremont yells to Sanders: ""We believe in you!"" @BernieSanders replies: ""More importantly, I believe in you.""",FALSE,0,NA,2016-02-02 23:53:25,FALSE,NA,"694669986980315137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eoin_melby",159,TRUE,FALSE,NA,NA
"499","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:53:24,FALSE,NA,"694669982312062977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jkiboi7",1528,TRUE,FALSE,NA,NA
"500","RT @Morning_Joe: .@BernieSanders sets his sights on New Hampshire and beyond. Tune in TOMORROW! #morningjoe https://t.co/kMW818Ap59",FALSE,0,NA,2016-02-02 23:53:22,FALSE,NA,"694669970689556480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CorinaxRose",505,TRUE,FALSE,NA,NA
"501","RT @BernieSanders: We do not represent the interests of the billionaire class, Wall Street or corporate America. We don't want their money.",FALSE,0,NA,2016-02-02 23:53:21,FALSE,NA,"694669968999231488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","nancyekress",1305,TRUE,FALSE,NA,NA
"502","RT @BernieSanders: Blitzer: ""The debate in New York City that they want. Are you accepting that?""

Clinton: ""No...""
https://t.co/klNDtKYeM1",FALSE,0,NA,2016-02-02 23:53:19,FALSE,NA,"694669961130745856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","August_Macias",1528,TRUE,FALSE,NA,NA
"503","RT @MMFlint: Tonight I officially endorse @BernieSanders for President. Read my endorsement letter here: https://t.co/uFlByfm6al https://t.…",FALSE,0,NA,2016-02-02 23:53:18,FALSE,NA,"694669957850886145",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ktorreau",6982,TRUE,FALSE,NA,NA
"504","RT @darrensands: Scoop: South Carolina Rep. Joe Neal to endorse @BernieSanders. His Richland Co. is the second most populous in S.C. https:…",FALSE,0,NA,2016-02-02 23:53:18,FALSE,NA,"694669957460824064",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","nufelis",875,TRUE,FALSE,NA,NA
"505","RT @DylanLangley: @BernieSanders can't contain his excitement after last night's results. https://t.co/LgbzxSmcYd",FALSE,0,NA,2016-02-02 23:53:18,FALSE,NA,"694669956521160705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cjsjostrand",230,TRUE,FALSE,NA,NA
